compound_lemma	compound_surface	compound_lemmapos	headLemma	modifierLemma	nAnnot	avgHead	stdevHead	avgModifier	stdevModifier	compositionality	stdevHeadModifier	equivalents
montagne_russe	montagnes_russes	montagne/n_russe/a	montagnes	russes	14	1.5714	1.6968	0.9286	1.3848	1.0714	1.4917	grand huit(4);roller coaster(2);attraction de fête foraine(2);attraction foraine(2);manège(2);toboggan electrique(1);attraction de frissons(1);vehicules rapides dans un parc(1);colline(1);jeux fête foraine(1);jeu(1);jeux avec chariots sur railles(1);jeu de fête foraine(1);circuit de train fermé(1);circuit fait de montées et de descentes(1);hauteur(1);attraction de grande vitesse(1);trajet sinueux(1);divertissement(1);animation fête foraine(1);manège sur rail(1);attraction forraine(1);circuit de montées et descentes(1)
monument_historique	monument_historique	monument/n_historique/a	monument	historique	16	4.6250	0.7188	4.6875	0.6021	4.7500	0.4472	édifice historique(2);mémorial(2);emblème historique(1);classement(1);monument protégé(1);monument ancien(1);antiquité(1);ruines historiques(1);memorial(1);edifice(1);monument ancien et classé(1);bâtiment historique(1);bâtiment ancien(1);construction historique(1);bâtisse(1);monument connu dans l'histoire(1);vieux bâtiment(1);Édifice(1);patrimoine monumental(1);statue(1);monument classé(1);vielle pierre(1);monument commémoratif(1);batiment historique(1);monuments ancients(1);œuvre de commémoration(1);batiment public(1);patrimoine architectural(1);monument ancient(1);arc de triomphe(1);souvenir historique(1);patrimoine historique(1);chateau(1);panthéon(1)
mort_né	mort_né	mort/n_né/a	mort	né	15	4.6667	1.0465	3.5333	1.6847	3.2667	1.8310	mort à la naissance(4);bébé mort à la naissance(2);bébé(1);gamin creuvé(1);mortinaissance(1);condition qui affecte les enfants(1);cadavre(1);décédé à la naissance(1);qui échoue au commencement(1);né mort(1);décédé en naissant(1);bébé décédé(1);foetus décédé(1);enfants qui sont mort a naissance(1);mort avant naissance(1);déjà mort au moment de la naissance(1);petit ange(1);né sans signe de vie(1);mortinatalité(1);mort avant de naitre(1);enfant mort(1);sans vis en droit français(1);mis au monde sans vie(1);mort au moment de la naissance(1);bébé mort(1);enfant décédé(1)
nouveau_monde	nouveau_monde	nouveau/a_monde/n	monde	nouveau	15	3.2000	1.6987	2.6667	1.6330	2.7333	1.6242	amérique(9);nouveau continent(5);amériques(3);nouvelle terre(2);amerique(2);continent américain(2);nouveaux territoires(1);des terres à l'ouest(1);monde étranger(1);moderne(1);nouvel age(1);outre atlantique(1);continent(1);amérique du nord(1);amérique centrale(1);monde découvert(1);naissant(1)
nuit_blanc	nuit_blanche	nuit/n_blanc/a	nuit	blanche	15	4.4000	0.8281	0.4667	0.9155	1.0667	1.0998	insomnie(8);nuit sans sommeil(8);nuit sans dormir(3);absence de sommeil(2);arum(1);nuit sans repos(1);réveil toute la nuit(1);sans dormir(1);veille(1);veiller(1);nuis sans sommeil(1);veillée nocturne(1);manque de sommeil(1);nuit éveillée(1);ne pas dormir(1)
numéro_vert	numéro_vert	numéro/n_vert/a	numéro	vert	14	4.7857	0.5789	0.7857	1.4239	1.2857	1.3828	numéro gratuit(6);libre appel automatique(3);appel gratuit(2);numéro téléphonique qui, en france, permet d’appeler gratuitement une entreprise ou une administration (1);numéro d'appel gratuit(1);numero spécial(1);numéro permettant à l'émetteur de ne pas payer la communication(1);numéro téléphone gratuit(1);appel sans coût(1);ligne téléphonique gratuite(1);numéro spécial(1);téléphone(1);genre de numero en france(1);numéro de téléphone(1);numero d'appel(1);numéro qui commence par 08(1);numero gratuit(1);numéro non géographique(1);numéro téléphonique non payant(1);numéro téléphonique qui, en france, permet d’appeler gratuitement une entreprise ou une administration(1)
ordure_ménager	ordure_ménagère	ordure/n_ménager/a	ordure	ménagère	15	4.6000	0.8281	4.2667	0.9612	4.2000	0.9411	poubelle(4);ordure domestique(3);déchets(3);déchet(2);déchets ménagers(2);poubelles(2);restes domestiques(1);déchet ménagé(1);déchets de la maison(1);residu(1);ordures(1);débris(1);dechet(1);déchet ménager(1);détritus(1);détritut(1);pubelles(1);salletes d'intérieur(1);saleté domestique(1);des déchets(1);déchets quotidiens(1);déchets des ménages(1);déchets domestiques(1)
organisation_syndical	organisation_syndicale	organisation/n_syndical/a	organisation	syndicale	12	4.5833	0.9003	4.5000	1.0000	4.5833	0.9003	syndicat(9);organisation ouvrière(3);des elus dans une organisation(1);représentation d'employés(1);syndicats(1);rassemblement ouvrier(1);organisation d'employés(1);association de salariés(1);organisation de défense des travailleurs(1);congregation(1);association(1);union syndicales(1);intersyndicale(1);fédération(1);association syndicale(1);confederation(1);syndicat social(1)
page_jaune	pages_jaunes	page/n_jaune/a	pages	jaunes	15	4.3333	0.7237	3.2000	1.8974	3.0000	1.6475	annuaire téléphonique(6);annuaire(4);bottin(2);annuaire des professionnels(2);répertoire téléphonique(2);listes professionelles(1);annuaire téléphonique regroupant les coordonnées des professionnels(1);annuaire commercial(1);répertoire des numeros de téléphone entreprises(1);pages professionnelles(1);pages d'adresses(1);trouver les numéros de telephone et les adresses(1);annuaire du commerce(1);livre d'addresses(1);registre des enterprises(1);pages informatives(1);annuaires téléphonique(1);pages d'information(1);annuaire professionnelle(1);télécontact(1);annuaire des entreprises(1);coordonnées de professionnels(1);agenda(1);liste de téléphones professionnels(1)
parachute_doré	parachute_doré	parachute/n_doré/a	parachute	doré	15	0.6667	1.2344	1.0667	1.4376	0.6667	1.1127	prime de départ(4);parachute en or(3);indemnité de départ(2);prime(2);clause contractuelle(2);grande compensation(1);indemnités de licenciement(1);dédommagement financier élevé(1);conditions royales(1);prime de licenciement(1);bonus de retraite patronale(1);indemnités de départ d'un haut dirigeant de grande entreprise(1);indemnité(1);protection de licenciement(1);golden parachute(1);bonus de départ(1);prime de depart(1);contract(1);compensation(1);parachute monetaire(1);ulm(1);somme d'argent(1);indemnite de licenciement(1);cordial dico parachute ascensionnel motorisé(1);indemnisation patronale(1)
parc_naturel	parc_naturel	parc/n_naturel/a	parc	naturel	15	4.3333	0.8165	4.4000	0.7368	4.0667	1.2228	réserve naturelle(5);parc national(4);réserve(3);parc régional(2);espace vert pour loisirs(1);parc protégé(1);parc dans la nature(1);jardin(1);région protégée(1);nature préservée(1);parc regional(1);parc créé par la nature(1);reserve naturelle(1);cite(1);parc non planté par l'homme(1);parc(1);reserve naturel(1);jardin public(1);réserve écologique(1);réserves écologique(1);espace naturel(1);parc préservée(1);parc pour loisirs(1)
parti_politique	parti_politique	parti/n_politique/a	parti	politique	16	4.7500	0.6831	4.8750	0.3416	4.8750	0.3416	groupement politique(3);association politique(3);groupe politique(3);formation politique(3);organisation politique(2);opinions(1);organisations politiques(1);camp(1);groupe d'une idéologie(1);appartenance politique(1);association politique, force politique, formation politique, groupement politique, organisation politique(1);proposition(1);couleur politique(1);parti avec des avis politiques spécifiques(1);faction politique(1);mouvements politique(1);groupes politiques(1);clan du pouvoir(1);parti d'opinion(1);rassemblement politique(1);assaciation politique(1);pouvoir(1);force politique(1);regroupement de politiques(1);position(1);groupement d'idées(1);mouvement(1)
parti_pris	parti_pris	parti/n_pris/a	parti	pris	14	2.4286	1.6508	3.0714	1.3848	2.7143	1.3260	préjugé(6);opinion préconçue(4);partialité(3);idée préconçue(2);préférence(2);fondement de base(1);position subjective(1);biais(1);penchant(1);avis personnel(1);avis(1);decision inflexible(1);ideologie(1);opinion(1);manque d'objectivité(1);a priori(1);clan(1);opinion intelectuelle(1);prise de position(1);position(1);fanatisme(1);obstinément(1)
partie_fin	partie_fine	partie/n_fin/a	partie	fine	15	2.2667	1.5337	0.8667	1.3558	0.8000	1.1464	orgie(4);partouze(4);partie de débauche(2);rencontre érotique(2);rencontre(1);libertines(1);rencontre à caractère érotique(1);sexe de groupe(1);partie carrée(1);plaisirs sexuels collectifs(1);réunion sexuelle(1);où les participants aient des relations sexuels(1);sexe en groupe(1);discret moment de plaisirs sexuels(1);dsk(1);orgies(1);bacchanale(1);réunion de plusieurs personnes(1);partie avec des activités sexuels(1);reunion coquine(1);échangisme(1);partouse(1);fête classe(1);plan échangiste(1);excès de plaisir et de débauche(1);rencontres érotiques(1);soirée cossue(1)
petit_ami	petit_ami	petit/a_ami/n	ami	petit	15	3.5333	1.6417	0.4667	0.9155	1.0000	1.0690	amant(7);copain(6);amoureux(4);petit copain(4);partenaire(2);fiancé(2);ami en amour(1);copin(1);mec(1);copaun(1);petit amour(1);flirt(1);compagnon(1);ami romantic(1);ami qu'on estime(1)
petit_beurre	petit_beurre	petit/a_beurre/n	beurre	petit	15	1.4000	1.2984	2.7333	1.6242	1.7333	1.4864	biscuit(5);gâteau sec(4);biscuit sec(2);petit gâteau(2);biscuit sablé(2);beurres coupé en morceaux(1);cracker sucré(1);galette au beurre(1);gateau sec(1);galette(1);petit gâteau sec au beurre(1);biscuits au beurre(1);biscuit au beurre(1);véritable petit beurre(1);des biscuits(1);beurre(1);vpb(1);petit lu(1);petit sablé(1);des sucreries(1);gâteaux secs(1);gâteau au beurre(1)
petit_déjeuner	petit_déjeuner	petit/a_déjeuner/n	déjeuner	petit	16	3.9375	1.3401	1.6250	1.3102	2.1250	1.4083	repas du matin(7);premier repas(5);breakfast(4);repas(3);déjeuner(2);premier repas de la journée(2);nourriture(1);repas matinal(1);déjeuner court(1);nourriture apres réveil(1);alimentation(1);petit souper(1);repas avant le déjeuner(1);premier repas du jour(1);petit dej(1);casse croûte matinal(1);brunch(1);matin(1)
petit_joueur	petit_joueur	petit/a_joueur/n	joueur	petit	15	2.2667	1.6242	1.4000	1.2421	1.0000	1.1339	amateur(5);débutant(2);petit bras(2);insignifiant(1);joueur occasionnel(1);médiocre(1);incompétent(1);pas assez endurant(1);personnage de peu d'envergure(1);trouillard(1);petite influenceur(1);peureux(1);celui qui jamais ne prend de risque(1);personne prudented(1);joueur peu courageux(1);épicier(1);poule mouillée(1);quelqu'un qui se contente de peu(1);joueur débutant(1);froussard(1);guignol(1);petite bite(1);quelqu'un qui n'ose pas prendre de risques(1);personne timorée(1);petit parieur(1);petit poisson(1);personne ne prenant pas de risques(1);joueur inexpérimenté(1)
petit_pois	petit_pois	petit/a_pois/n	pois	petit	15	4.6000	0.8281	4.2000	1.3732	4.0667	1.0328	pois vert(4);pois potagers(3);pois(3);pois de jardins(2);légume(2);verdure(1);pois cassé frais(1);pois cassé(1);pois des jardins(1);pois commun(1);graine(1);variété de graine, fraîche ou sèche(1);graine fraîche, ronde et verte, de cette variété de pois(1);petit légume vert et rond(1);petits pois verts(1);pois cassés(1);légumes verts(1);loi concernant les principes de l'hérédité biologique(1);pois verts(1);variété de pois(1);lentilles(1);graine comestible verte(1);grain d'haricot(1);graine verte(1);legume(1)
petit_salé	petit_salé	petit/a_salé/n	salé	petit	15	3.6000	1.7238	1.2000	1.6125	1.4000	1.1832	porc salé(3);lard(2);morceau de porc(2);viande(2);viande salée(2);poitrine de porc salée(1);porc(1);bacon(1);jarret de porc(1);viande de porc légèrement salée(1);palette(1);morceau de porceau légèrement salé destiné à être bouilli(1);jambonneau(1);porc bouilli(1);spécialité à base de viande de porc(1);porc conservé dans du saumure(1);jambon cuit(1);viande de porc(1);porc préservé dans le sel(1);palette de porc(1);piece de porc(1);chair de porc salé(1);genre de viande(1);via de de porc conservée dans le sel(1);viande de cochon(1);viande de porc salé(1);chair de porc(1)
petit_écran	petit_écran	petit/a_écran/n	écran	petit	12	4.4167	0.9003	2.5833	1.4434	2.6667	1.4975	télévision(8);téléviseur(3);television(2);tv(2);pas le cinema(2);programmes télévisés(1);audiovisuel de masse(1);programmes télé(1);televison(1);poste télé(1);télevision(1);poste recepteur de television(1);télé(1);récepteur(1);pendant les programmes tv(1)
petit_enfant	petit_enfant	petit/a_enfant/n	enfant	petit	15	3.4000	1.5946	2.2667	1.8696	2.8000	1.5213	petit fils(6);petite fille(5);bébés(2);descendants(2);descendant(2);enfants des enfants(2);génération successive(1);bébé(1);enfant de mon enfant(1);petits fils(1);enfants mineurs(1);jeunes(1);enfant de son fils(1);enfants jeunes(1);postérité(1);progéniture(1);bambin(1);enfant en bas âge(1);pas encore sevré(1);gamin(1);enfants des enfants (1);en bas âge(1)
petit_four	petit_four	petit/a_four/n	four	petit	15	0.8667	1.1255	4.1333	1.1255	1.0000	1.0690	patisserie(4);amuse gueule(4);petit gâteau(2);canapé(2);amuse bouche(2);petit gâteau sec(1);pâtisserie(1);petites pâtisseries(1);gâteaux appéritifs(1);desser(1);petite patisserie(1);amuses gueule(1);canapés(1);petit dessert(1);bouchée(1);petits gâteaux(1);mignardises(1);gâteau(1);bonbons boulangerie(1);apéritif(1);des petits gateaux(1);petit gâteau à la crème(1);aperitif(1);gâteaux salés(1)
petit_nègre	petit_nègre	petit/a_nègre/n	nègre	petit	15	0.7333	0.9612	0.6000	0.9856	0.6000	0.7368	mauvais français(2);langue(2);dialecte(2);français tirailleur(2);pitinègue(2);noire(1);patois(1);vache espagnole(1);langue incorrecte(1);français sommaire(1);langue approximative(1);langage incorrect et difficile à comprendre(1);parler français comme une vache espagnole(1);baragouin(1);incompréhensible(1);langue incompréhensible(1);incorrect(1);familier(1);argot(1);charabia(1);langue vehiculaire(1);sabir(1);langue colonial(1);langage élémentaire(1);langue pidgin parlée en afrique de l'ouest(1);language difficile a comprendre(1);français simplifié(1);écrivain pour autrui(1);version simplifiée du français(1);du mauvais français(1);écrivain inconnu(1)
petit_annonce	petite_annonce	petit/a_annonce/n	annonce	petite	15	4.8000	0.4140	2.3333	1.6330	2.7333	1.4864	annonce classée(8);publicité(4);annonce dans le journal(2);publicité personnalisée(1);annonce dans la presse(1);message(1);publication(1);ouvrage(1);offre(1);recherche d'appartement(1);annonce(1);annonce d'achat/vente(1);forme de publicité(1);faire part dans un journal(1);annonce d'emploi(1);petite piece d'information publiee(1);courte information(1);annonce de recherche(1);annonces à vendre(1);annonce écrite(1);bref communiqué(1);annonces pour l'achat(1)
petit_nature	petite_nature	petit/a_nature/n	nature	petite	15	1.0000	1.1952	1.2000	1.6562	0.4667	0.6399	faible(4);personne faible(3);personne peureuse(2);peureux(2);petite santé(2);personne fragile(2);fragile(2);peu endurante(2);mauviette(1);personne trop sensible(1);peu endurant(1);femmelette(1);nature de la personne(1);impressionable(1);quelqu'un de febrile(1);petite constitution(1);trouillard(1);faiblard(1);faible nature(1);personne fragille(1);tapette(1);paresseux(1);facilement effrayé(1)
pied_noir	pied_noir	pied/n_noir/a	pied	noir	15	0.1333	0.3519	0.2000	0.5606	0.1333	0.5164	français d'algérie(7);français originaires d'algérie(2);nee en france mais d'origine algérienne(1);juif du magreb(1);franco algérien(1);colons d'afrique du nord(1);colon(1);européens du maghreh(1);blanc d’afrique du nord(1);français juif d'algerie(1);français vivant en afrique du nord(1);français d'afrique(1);colon français en algérie(1);rapatrié d'algérie(1);juif d’algérie(1);français d'origine européenne(1);français en afrique française du nord(1);français vivant au maghreb(1);européen d’afrique du nord(1);francais d'origine algérien(1);personne de descendance européenne(1);rapatrié français d'algerie(1);d'origine algerienne(1);réfugié de la guerre d'algérie(1);européen habitant en afrique du nord(1);colon français(1);juifs d'afrique du nord(1)
pièce_monté	pièce_montée	pièce/n_monté/a	pièce	montée	15	2.0000	1.4142	2.8000	1.4243	2.4667	1.5976	grand gâteau(3);gâteau(3);gâteau de mariage(2);pâtisserie(2);pâtisserie de grande taille(1);gateau avec plusieurs étages(1);pâte à choux(1);tarte qui sont placées dessus dessous(1);croquembouche(1);superposition de choux(1);ceremonie(1);gâteau de plusieurs morceaux(1);pâtisserie constituée d'une superposition de choux à la crème(1);pâtisserie de noces(1);tate a mutiples étages(1);grande pâtisserie(1);gateau(1);gâteau d'une taille très importante servi à l'occasion de fêtes importantes(1);pâtisserie aux formes architecturales(1);ouvrage de pâtisserie(1);dessert(1);pâtisserie artistique(1);gâteau décoré(1);gateau de mariage(1);gâteau en étages(1);pâtisserie pyramidale(1);patisserie(1);assemblage(1);construction patissière(1)
plein_lune	pleine_lune	plein/a_lune/n	lune	pleine	15	4.9333	0.2582	3.4667	1.6847	3.3333	1.6762	lune ronde(12);lune entière(4);lune complète(3);phase lunaire(1);face de pleine lune(1);lune brillante(1);lune blanche(1);etape de la lune(1);lunaison(1);astre de la nuit(1);lune de miel(1);lune à l'apogée(1);astre(1);homonymie(1);clair de lune(1)
poids_lourd	poids_lourd	poids/n_lourd/a	poids	lourd	15	2.0000	1.6475	4.7333	0.4577	2.2667	1.7512	camion(11);38 tonnes(2);gros camion(2);gros porteur(2);des vehicules lourds(1);boxeur(1);fardeaux(1);tracteur de remorques(1);des grands camions(1);véhicule routier(1);semi remorque(1);véhicule de marchandises(1);fourgon(1);véhicule lourd(1);long camion(1);camions(1);véhicule de plus de 7,5 tonnes(1);trafic vigoureux(1);véhicule de chargement(1)
point_faible	point_faible	point/n_faible/a	point	faible	14	1.9286	1.9400	4.0714	0.9972	2.5714	1.7415	faiblesse(6);endroit sensible(4);talon d'achille(4);tendon d'achille(2);défaut(2);faible(2);faille(2);point de faiblesse(2);difficulté(1);débilité(1);obstacle(1);insuffisance(1);vulnérabilité(1);point fragile(1);fragilité(1)
point_mort	point_mort	point/n_mort/a	point	mort	15	1.4000	1.2421	1.2000	1.1464	1.0667	1.1629	neutre(2);ne bouge pas(2);arret(1);est dans un cul de sac(1);arrêt(1);attente(1);ne va nulle part(1);arrêté sur place(1);à l'arret(1);seuil de rentabibilité(1);immobile(1);status quo(1);point zéro(1);situation bloquée(1);sans changement(1);inaction(1);stagnation(1);mourir(1);sans évolution(1);passif(1);inactivité(1);cesser d'etre(1);pas d'évolution(1);situation qui n'évolue pas(1);au ralenti(1);stagne(1);arrêt de la croissance(1);à l'arrêt(1);statique(1);point d'équilibre(1);arrêté(1);trepas(1)
pot_pourri	pot_pourri	pot/n_pourri/a	pot	pourri	16	0.6875	1.3525	0.1875	0.5439	0.3750	0.7188	mélange(7);amalgame(2);mosaïque(2);mixture(2);odeur agréable mélangés(1);plantes séchées(1);pot de fleurs sèches(1);mélange de choses diverses(1);assortiment(1);centon(1);mélanges(1);mosaique(1);mix(1);mélange aléatoire(1);melange(1);divers(1);mix de chansons(1);fleurs séchées(1);compilation(1);morceaux de musique divers(1);assemblage dépareillé(1);désodorisant(1);mélange hétéroclite(1);séquence de pièces de musique(1);florilège(1);medley(1)
poule_mouillé	poule_mouillée	poule/n_mouillé/a	poule	mouillée	15	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	peureux(8);poltron(4);trouillard(3);lâche(3);mauviette(2);faible(2);peureuse(2);poltronne(1);craintif(1);couarde(1);timoré(1);capon(1);craintive(1);femmelette(1);froussard(1);quelqun'un qui a peur(1);chiffe molle(1);pas brave(1);personne peureuse(1);personne sans caractère(1)
poupée_russe	poupée_russe	poupée/n_russe/a	poupée	russe	15	4.4667	0.7432	3.8000	0.9411	3.8667	0.9904	poupée gigogne(7);matriochka(7);matriochkas(3);gigognes(1);gigogne(1);poupée en bois(1);matrioshka(1);des poupées dâun jeu de poupées russes dont les éléments, de taille décroissante, se placent les uns à lâintérieur des autres(1);poupees qui se placent l'une a l'interieur des autres(1);poupees de tailles decroissantes(1);figurine(1);poupées emboîtables(1);des séries de poupées de tailles décroissantes placées les unes à l'intérieur des autres(1);structure en type d'oignon(1);taille variable(1);poupées emboîtées(1);poupées de tailles décroissantes(1);poupées gigognes(1);mannequin(1)
premier_ministre	premier_ministre	premier/a_ministre/n	ministre	premier	15	5.0000	0.0000	3.4667	1.5976	3.5333	1.8465	chef du gouvernement(10);président du conseil(4);chef de gouvernement(2);chancelier(2);president du conseil(2);membre du gouvernement(1);bras droit du president(1);dirigeant(1);bras droit du président(1);principal ministre(1);premier maître(1);résident de matignon(1);président du conseil des ministres(1);président(1);responsable de l'equipe ministérielle(1);tête de gouvernement(1);chef de l'exécutif(1)
premier_plan	premier_plan	premier/a_plan/n	plan	premier	15	2.6667	1.3452	3.6667	1.3973	3.0667	1.2799	en vedette(3);au centre de l'attention(2);vedette(1);de limelight(1);en tête(1);plan le plus proche a l'observateur(1);avant plan(1);très remarquable(1);sur le devant d'un espace(1);plan qui vient en devant(1);en avant(1);primordial(1);premier champ de vision(1);précédent(1);sur le premier champ(1);ce qui est devant(1);chose se situant devant l'arrière plan(1);premier degré(1);en premier(1);premier rang(1);feux de la rampe(1);central(1);devant(1);plan visuel qui tape a l'oeuil en premier(1);en premier degré(1);plus visible(1);première ligne(1);au coeur du probleme(1);au devant(1);au premier abord(1);au devant de la scène(1)
premier_dame	première_dame	premier/a_dame/n	dame	première	19	4.6842	0.8201	2.1053	1.4868	2.1579	1.3023	femme du président(6);épouse du président(4);épouse du dirigeant(2);personne d'importance(2);femme du premier ministre(2);femme de président(2);autorité(1);conjointe du président(1);première confidente(1);epouse du président(1);reine(1);miss(1);femme(1);femme du chef d'état(1);compagne du président(1);epouse d'un president de la republique(1);premier ordre protocolaire monarchique pour une femme(1);epouse d'un monarque(1);first lady(1);épouse d'un chef de gouvernement(1);conjointe président(1);épouse du president de la république(1);Épouse(1);compagne de l'élu(1);favorite(1);conjointe du chef d'etat(1);presidente de l'union des femmes(1);grande dame(1);épouse présidentielle(1);femme du plus haut personnage de l'etat(1);épouse du chef du gouvernement(1)
prince_charmant	prince_charmant	prince/n_charmant/a	prince	charmant	16	2.0000	2.0000	3.1875	1.6008	2.1250	1.5864	homme idéal(3);homme rêvé(2);amoureux(2);homme charmant(2);objet d'affection(2);sauveur(1);prince séducteur(1);casanova(1);époux(1);chevalier(1);beau gosse riche(1);don juan(1);agréable(1);irresistible(1);partenaire idéal(1);âme soeur(1);homme parfait(1);jeune homme merveilleux(1);homme de sa vie(1);homme de la vie(1);mec(1);grand amour(1);dauphin charmant(1);homme de ses rêves(1);future marie(1);amant(1);homme vertueux(1);qui a beaucoup de charme(1);bonhomme(1);chéri(1);fiancé(1);homme de rêves(1)
prévision_météorologique	prévision_météorologique	prévision/n_météorologique/a	prévision	météorologique	12	4.2500	1.1382	4.5000	0.9045	4.4167	0.9003	prévision du temps(4);météo(4);prévision météo(2);probabilité(1);annonce météorologique(1);prévoir l'état atmosphérique(1);temps à venir(1);pronostic climatique(1);prediction de la meteo(1);nouvelles de la meteo(1);probabilités d'évolution du temps(1);nouvelles meteo(1);temps qu'il fera(1);bulletin météorologique(1);bulletin météo(1);point sur la météo(1);predictions(1);prévision climatique(1);pronostiquer le temps(1);alerte(1);météorologie(1)
recherche_scientifique	recherche_scientifique	recherche/n_scientifique/a	recherche	scientifique	15	4.8000	0.4140	4.5333	1.3020	4.8667	0.3519	science(2);etude scientifique(1);quête d'avancées scientifiques(1);sondage scientifique (1);essai(1);prospection(1);enquete(1);expérimentations scientifiques(1);recherche suivant la methode scientifique(1);recherche méthodique (1);découverte scientifique(1);expérimentation scientifique(1);sciences(1);recherche méthodique conforme aux procédés de recherche et d'observation des sciences(1);recherche du progrès(1);travail scientifique(1);recherche suivant la méthode scientifique(1);quête de savoir (1);expérience scientifique(1);expérience(1);recherche de science(1);oeuvre littéraire(1);resoudre problème(1);examen(1);étude(1);recherche rationaliste(1);recherche rationnelle(1);découverte suivant les méthodes scientifique(1);experience(1);découverte(1);Étude(1);connaissances pouvant être vérifiées(1);enquête(1);expérimentation en science(1);recherche qui développe les sciences(1)
ressource_humain	ressources_humaines	ressource/n_humain/a	ressources	humaines	15	3.4667	1.1255	4.2667	1.2228	3.8667	1.1255	personnel(7);service du personnel(5);employés(3);employes(2);gestion du personnel(2);capital humain(1);ressources sociales(1);ressources humanitaires(1);chercher(1);gestion du capital humain(1);administration d'une entreprise(1);gestion des relations sociales entre employés(1);ensemble des salariés(1);service administrative(1);service du recrutement(1);services du personnel(1);vive la france(1);je taime(1);potentialités individuelles et collectives(1)
rond_point	rond_point	rond/a_point/n	point	rond	15	2.3333	1.7593	4.2667	0.9612	2.6667	1.5887	carrefour giratoire(4);carrefour(4);place circulaire(3);place ronde(2);square(1);place giratoire(1);giratoire(1);croisement circulaire(1);croisement de route sans arrêt(1);croissement(1);carrefour de routes(1);route circulaire(1);point ou les voitures circulent en rond(1);etoile(1);chemin rond pour les voitures(1);carrefour à sens giratoire(1);place circulaire en étoile(1);croisement en rond(1);place circulaire à plusieurs rues(1);croisement de plusieurs rues sur une place circulaire(1);quimper(1);routes en cercle(1);moment inoubliable carrefour(1);croisement de routes(1);croisement à plusieurs voies(1)
roulette_russe	roulette_russe	roulette/n_russe/a	roulette	russe	15	2.3333	1.3452	0.7333	1.3870	0.8667	1.1872	jeu dangereux(4);jeu de hasard mortel(3);jeu suicidaire(3);jeu de hasard(2);jeu mortel(2);phénomène aléatoire(1);on fait tourner le barillet et on tire(1);risque(1);décision risquée(1);jeu dangereux avec un pistolet(1);roulette hasardé(1);suicide(1);tourner le barillet et tirer(1);jeu(1);manipuler un revolver partiellement chargé(1);situation dangereuse(1);jeu de hasard potentiellement mortel(1);jeu de pistolet(1);jeu à haut risque(1);pari(1);hazard(1);tenter sa chance(1);duel(1);roulette risqué(1);loterie(1)
réchauffement_climatique	réchauffement_climatique	réchauffement/n_climatique/a	réchauffement	climatique	15	4.3333	1.3452	4.9333	0.2582	4.4000	1.1832	réchauffement de la planète(4);réchauffement planétaire(4);réchauffement global(4);changement climatique(3);montée de la temperature(1);chaleureux(1);réchauffement des pôles(1);écocide mondial(1);élevement de la température de la terre(1);transformation du climat(1);soleil(1);hausse des températures(1);montée des températures(1);faire fondre(1);temps changeant(1);changement de temperature(1);Élévation de la température(1);élévation de l'eau sur la planète(1);destructeur(1);previsions(1);accéleration des degrées de température(1);climat qui se réchauffe(1)
région_parisien	région_parisienne	région/n_parisien/a	région	parisienne	15	4.4667	1.3020	4.3333	0.9759	4.4000	0.8281	ile de france(4);banlieue parisienne(3);paris et ses environs(2);île de france(2);alentours de paris(2);Île de france(2);zone urbaine entourant une agglomération(1);paris intra muros(1);banlieue(1);quartier parisien(1);grande couronne(1);l'Île de france(1);périphérie de paris(1);paris et ses départments mitoyens(1);aire métropolitaine de paris(1);arrondissements(1);region de paris(1);province(1);région ile de france(1);grande banlieue(1);autour de paris(1);entourage parisien(1);localité(1);aux environs de paris(1);région de paris(1)
réseau_social	réseau_social	réseau/n_social/a	réseau	social	15	4.0000	1.1339	4.1333	1.0601	3.8667	1.1255	facebook(2);twitter(1);réseau de membres qui s'interactent(1);site web(1);groupe de connaissances(1);linkedin(1);interactions sociales(1);plateforme de communication(1);communauté(1);lien virtuel(1);support social(1);site internet qui permet aux internautes d'échanger des informations avec leur amis(1);village virtuel(1);groupe social(1);médias sociaux(1);congrégation(1);réseau d'amis(1);reseau de connaissances(1);lien entre les gens(1);site internet(1);groupe social connecté(1);média social(1);liens personnels(1);ensemble de personne réunie par un lien social(1);réseau numérique d'échange(1);réseau sur internet(1);réseau professionnel(1);connecter les gens(1);ensemble d'identités sociales(1);structure sociale(1);communauté sur internet(1);média(1)
sang_froid	sang_froid	sang/n_froid/a	sang	froid	15	0.6667	0.9759	0.4000	0.7368	0.4667	0.7432	calme(10);tête froide(2);impassibilité(2);assurance(2);maîtrise de soi(2);inpassible(1);garder son calme(1);flegme(1);patience(1);calme total(1);concentration(1);presence d'esprit(1);de marbre(1);froideur(1);sérénité(1);calme absolut(1);maitrise de soi(1);tranquilité(1);courage(1);perdre sa concentration(1);tête sur les épaules(1);calcul(1);se retenir(1)
